created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,cleaned_text,Toxicity,Fact assessment,Trivia question,Offensive Assessment,topic_label
2020-10-16T20:10:39Z,Texas,"Just remember when some says they aren’t voting for Trump, they most likely are lol if he wins please don’t be surprised. But if he loses I will celebrate with you",Twitter for iPhone,163,en,0,0,False,36,324,0,1081,5273,"just remember when some say they are n't voting for trump , they most likely are lol if he win please do n't be surprised . but if he loses i will celebrate with you",7,'no verdict',,,11
2020-12-09T04:59:17Z,Minnesota,Is Trump dead yet?,Twitter Web App,18,en,3,0,False,2632,449,83,11368,29504,is trump dead yet ?,8,'false',,,33
2020-11-28T15:14:39Z,North Carolina,"Yahoo News: Recount in Wisconsin county demanded by Trump increases Biden's margin.
https://t.co/iY6nIsK6LC

via @GoogleNews",Twitter for Android,124,en,1,0,False,1027,1552,3,11427,9242,yahoo news : recount in wisconsin county demanded by trump increase biden 's margin . httpurl via @user,7,'true',,,-1
2020-12-18T03:30:03Z,North Carolina,"@LouisatheLast This js just like Snowden all over again.
Everyone already knew. Most people decided not to care.
Like. Do we not remember when there were people out there openly saying that some people should just die?
Genocide was always the goal of the Trump administration.",Twitter for iPhone,261,en,0,0,False,51,122,0,2850,1768,@user this j just like snowden all over again . everyone already knew . most people decided not to care . like . do we not remember when there were people out there openly saying that some people should just die ? genocide wa always the goal of the trump administration .,8,'no verdict',,,33
2021-03-18T12:40:49Z,Georgia,@SprintShade @lakeboating2021 @Missthetree @disclosetv Show me where I said I only blame Trump? Is it in the same tweet where I also give him some due credit?,Twitter for iPhone,103,en,0,0,False,768,2021,31,48637,8874,@user @user @user @user show me where i said i only blame trump ? is it in the same tweet where i also give him some due credit ?,2,'no verdict',,,-1
2020-12-23T05:49:52Z,Indiana,"White supremacists planned an attack on the US power grid if Trump lost the election, a mistakenly unsealed FBI affidavit reveals https://t.co/YEFPU2sr8O via @businessinsider",Twitter Web App,174,en,0,0,False,138,257,2,5879,48634,"white supremacist planned an attack on the us power grid if trump lost the election , a mistakenly unsealed fbi affidavit reveals httpurl via @user",3,'true',,,37
2020-11-21T15:07:43Z,California,@TheDesiTimes I'm not seeing what I need to see for my part in putting Biden in 1600 Pen/BLM Ave. I'm waiting patiently...for now.,Twitter for Android,116,en,0,0,False,46,144,0,625,2923,@user i 'm not seeing what i need to see for my part in putting biden in 1600 pen / blm ave . i 'm waiting patiently ... for now .,3,'no verdict',,,6
2020-08-13T23:48:07Z,Pennsylvania,"@realDonaldTrump @POTUS Market Watch Reports:

Trump wants ‘perfect’ hair from stronger water flow in the shower — his Energy Department delivers!
Published: Aug. 13, 2020 at 8:10 a.m. ET

Trump gets more water for his comb over, which he thinks is “perfect.”  😂😂😂 https://t.co/qQiVZpwk2i",Twitter Web App,240,en,0,0,False,327,568,2,1546,9535,"@user @user market watch reports : trump want ‘ perfect ' hair from stronger water flow in the shower — his energy department delivers ! published : aug . 13 , 2020 at 8: 10 a.m. et trump get more water for his comb over , which he think is “ perfect . ” :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: httpurl",3,True,,,1
2021-03-20T08:11:46Z,California,I love President Biden! Go Team Biden! https://t.co/oNpQQIFMEB,Twitter for iPhone,38,en,1,0,False,712,4997,19,4076,6122,i love president biden ! go team biden ! httpurl,1,True,,,-1
2021-01-25T14:55:05Z,Texas,@ConceptualJames “Twitter is the Donald Trump of social media”,Twitter for iPhone,45,en,1,0,False,134,219,6,154,38,@user “ twitter is the donald trump of social medium ”,2,'no verdict',,,0
2020-09-02T11:23:31Z,Florida,"@pinque_revolt @DeAnna4Congress You do know she won a Golden Globe this year AND last year, right? And an Emmy and a  BAFTA award last year. And an Oscar 5 years ago. And over 20 other awards in the last 5 years. You're either a Russian or a clueless Trump supporter. Oh, wait....",Twitter for Android,248,en,2,0,False,3468,3492,4,3261,14642,"@user @user you do know she won a golden globe this year and last year , right ? and an emmy and a bafta award last year . and an oscar 5 year ago . and over 20 other award in the last 5 year . you 're either a russian or a clueless trump supporter . oh , wait ...",9,False,,,27
2020-10-21T18:51:25Z,Ohio,The message doesn’t seem to be getting across —Village People Singer Victor Willis Tells Trump to Stop Using Their Music at Rallies https://t.co/gdbQ2seviw via @RollingStone,Twitter for iPad,173,en,0,0,False,466,949,26,8666,2658,the message doe n't seem to be getting across — village people singer victor willis tells trump to stop using their music at rallies httpurl via @user,2,'true',,,-1
2021-01-19T20:23:10Z,Washington,"John Catanzara, head of @FOP7Chicago, is defending the attack on the Capitol by Trump supporters &amp; white supremacists, calling it an “inconvenience,” saying “they’re entitled to voice their frustration."" Sign the petition demanding his firing: https://t.co/Xj2pFKtgJR",Twitter Web App,271,en,2,0,False,91,181,51,42224,21957,"john catanzara , head of @user , is defending the attack on the capitol by trump supporter & white supremacist , calling it an “ inconvenience , ” saying “ they 're entitled to voice their frustration . "" sign the petition demanding his firing : httpurl",9,true,,,16
2020-08-02T06:29:00Z,New Jersey,"@TrumpWarRoom @drawandstrike “If swing voters favor Trump, how can Biden be winning” 😂

As if they don’t already know. Because he’s not winning. 

They haven’t learned anything have they?",Twitter for iPhone,158,en,0,0,False,513,663,4,6710,5531,"@user @user “ if swing voter favor trump , how can biden be winning ” :face_with_tears_of_joy: as if they do n't already know . because he 's not winning . they have n't learned anything have they ?",7,'false',,,-1
2020-09-05T05:23:32Z,Idaho,"@MrHahntacular Referring to his speech just broadcast. 
Biden's tone was sharp and unforgiving.",Twitter Web App,80,en,0,0,False,1375,3727,27,79281,61584,@user referring to his speech just broadcast . biden 's tone wa sharp and unforgiving .,3,No verdict,,,-1
2020-08-15T17:21:16Z,Missouri,@jbrown11871 Docs locked Trump in a room with a mirror &amp; a table. Trump looked in the mirror to see what he saw. He used the saw to cut the table in half. Two halves make a whole. Trump used the (w)hole to escape. Trump logic.,Twitter Web App,217,en,1,0,False,121,493,0,8766,8924,@user docs locked trump in a room with a mirror & a table . trump looked in the mirror to see what he saw . he used the saw to cut the table in half . two half make a whole . trump used the ( w ) hole to escape . trump logic .,7,False,,,-1
2020-12-18T01:36:20Z,Georgia,"Iranian leader predicts Biden will reenter nuke deal, lift sanctions https://t.co/qVEXaKDQBV",Twitter Web App,92,en,0,1,False,121,179,0,126370,14,"iranian leader predicts biden will reenter nuke deal , lift sanction httpurl",2,True,,,21
2020-09-06T07:48:04Z,North Carolina,"@underoak Wonder how all of the Trump corruption, not delivering on economy, and character issues affecting swing voters in exurbs and small NC towns? Know the evangels won’t swing, but others? Wish Biden would do a NC swing but know he’s needed in WI.",Twitter for iPhone,242,en,1,0,False,479,314,8,21239,6625,"@user wonder how all of the trump corruption , not delivering on economy , and character issue affecting swing voter in exurbs and small nc town ? know the evangel wo n't swing , but others ? wish biden would do a nc swing but know he 's needed in wi .",3,No verdict,,,15
2020-09-13T15:25:46Z,Wyoming,"@ABC is such a joke. There’s no respect left in the media.  They have become a joke.            ABC's Trump In Trouble Poll Surveyed Just 533, Not Likely Voters, Asked Over 20% More Biden Supporters Than Conservatives https://t.co/1JCEm8KUP3",Twitter for iPad,241,en,0,0,False,12330,12634,4,35080,34444,"@user is such a joke . there 's no respect left in the medium . they have become a joke . abc 's trump in trouble poll surveyed just 533 , not likely voters , asked over 20 % more biden supporters than conservatives httpurl",8,False,,,-1
2021-03-01T11:07:07Z,Florida,@ioffendidiots @CPAC @ioffendidiots Do I go to your #tweets and show disrespect? #God loves you and so do I. May you receive #Jesus as your personal #Savior and #Lord. 🙏 #TRUMP2024ToSaveAmerica #Trump is #MyPresident #MurrayBrosCaddyshack #WorldGolfVillage #StAugustineFL #mondaythoughts #Trump2024 https://t.co/WbnmxXGJ3K,Twitter for iPhone,277,en,0,0,False,2067,2101,0,1255,641,@user @user @user do i go to your #tweets and show disrespect ? #god love you and so do i . may you receive #jesus a your personal #savior and #lord . :folded_hands: #trump2024tosaveamerica #trump is #mypresident #murraybroscaddyshack #worldgolfvillage #staugustinefl #mondaythoughts #trump2024 httpurl,2,'no verdict',,,20
2020-11-13T23:58:14Z,Pennsylvania,@CariChampion  I voted for Biden and don't blame you ripping people for voting for Trump.,Twitter Web App,89,en,0,0,False,4,72,0,1790,17,@user i voted for biden and do n't blame you ripping people for voting for trump .,7,'true',,,-1
2020-11-22T03:35:32Z,Illinois,"@GabeGuidarini Honestly, other than maybe Tulsi Gabbard, Joe Biden was the best possible Democratic Presidential candidate.",Twitter for Android,108,en,0,0,False,52,600,0,609,1098,"@user honestly , other than maybe tulsi gabbard , joe biden wa the best possible democratic presidential candidate .",1,'no verdict',,,-1
2021-04-19T01:40:37Z,Idaho,"@JoeBiden I just wanted to say ""Thank you"" to President Biden. I was able to get very good insurance with KP for $3 a month! As of the first I will have insurance for the 1st time in 6 years and it will not takes months to get care anymore. My vote at work for me ❤",Twitter Web App,265,en,0,0,False,23,88,2,1067,1643,"@user i just wanted to say "" thank you "" to president biden . i wa able to get very good insurance with kp for $ 3 a month ! as of the first i will have insurance for the 1st time in 6 year and it will not take month to get care anymore . my vote at work for me :red_heart:",1,'true',,,6
2021-03-06T12:37:02Z,Louisiana,@Kidcowboy2 Biden winning a fair election,Twitter for iPhone,29,en,0,0,False,13,86,0,612,1876,@user biden winning a fair election,1,'true',,,6
2020-10-28T17:38:01Z,New York,Did Trump blackmail a Supreme Court Justice? https://t.co/y3yfHhOX2k,Twitter Web App,44,en,1,0,True,1111,1509,6,81285,69742,did trump blackmail a supreme court justice ? httpurl,8,No verdict,,,7
2021-01-22T08:43:42Z,Montana,@wolfblitzer @BarbLarochelle @JoeBiden @JustinTrudeau Good luck trying to convince the Premier of Alberta. After Biden cancelled the KXL he's been having a meltdown. We have the Canadian version of Trump and we're stuck with him until 2023.,Twitter for Android,186,en,1,0,False,56,90,1,2753,3147,@user @user @user @user good luck trying to convince the premier of alberta . after biden cancelled the kxl he 's been having a meltdown . we have the canadian version of trump and we 're stuck with him until 2023 .,7,False,,,14
2021-04-30T14:30:01Z,North Carolina,Someone get Joe Biden he out here lying 🙄 https://t.co/1WWOZm7fan,Twitter for iPhone,41,en,0,0,False,920,796,0,19244,15047,someone get joe biden he out here lying :face_with_rolling_eyes: httpurl,3,'no verdict',,,2
2021-01-08T03:50:32Z,Alaska,@chrislhayes trump and the maga cult are cop killers,Twitter for Android,39,en,0,0,False,45,240,0,5374,8924,@user trump and the maga cult are cop killer,9,False,,,16
2020-09-15T07:00:36Z,Ohio,"@ElectronJ2 @SilentEagle91 @EricDJuly i really don’t know anything about this dude, so i’d be curious to hear what his position is about trump’s attitude towards climate change. that would probably clarify whether he’s acting in good faith or not",Twitter for iPhone,208,en,0,0,False,658,1525,1,1868,18966,"@user @user @user i really do n't know anything about this dude , so i 'd be curious to hear what his position is about trump 's attitude towards climate change . that would probably clarify whether he 's acting in good faith or not",1,'no verdict',,,-1
2020-10-14T14:45:56Z,Ohio,"Racist Trump supporter says “Black Lives don’t Matter” before coughing on protesters.

#BlackLivesMatter 

🎥 VIDEO: https://t.co/dHT39t1nsE https://t.co/dOzKDkzu0e",Twitter for iPhone,139,en,0,0,False,7,74,1,66,0,racist trump supporter say “ black lives do n't matter ” before coughing on protester . #blacklivesmatter :movie_camera: video : httpurl httpurl,9,True,,,22
2021-03-23T13:36:46Z,Wyoming,Liked on YouTube: Kevin McCarthy Hires Trump's Political Director in Hopes to Win Back the House https://t.co/xNzhRpth22,IFTTT,120,en,0,0,False,27,28,0,11862,7,liked on youtube : kevin mccarthy hires trump 's political director in hopes to win back the house httpurl,2,No verdict,,,-1
2020-08-27T23:53:20Z,Texas,My fact check monitor is about to explode with this clown 🤡 Trump on tv,Twitter Web App,71,en,0,0,False,183,405,0,999,694,my fact check monitor is about to explode with this clown :clown_face: trump on tv,8,'no verdict',,,-1
2021-03-07T01:49:29Z,South Carolina,"@JohnAnzo “He is our ...wise man,” said Ron Klain, Biden’s chief of staff, ...describing him as a kind of compass that always points to Biden. “Mike, ...understands why Joe Biden ran for president, what Joe Biden wants to do, &amp;helps make sure that our work here stays on that mission.”",Twitter for iPhone,279,en,110,9,False,2302,2313,3,61712,69394,"@user “ he is our ... wise man , ” said ron klain , biden 's chief of staff , ... describing him a a kind of compass that always point to biden . “ mike , ... understands why joe biden ran for president , what joe biden want to do , & help make sure that our work here stay on that mission . ”",1,true,,,-1
